Hour_number,FullServiceRestaurant,Hospital,LargeHotel,LargeOffice,MediumOffice,MidriseApartment,OutPatient,PrimarySchool,QuickServiceRestaurant,SecondarySchool,SmallHotel,SmallOffice,Stand-aloneRetail,StripMall,SuperMarket,Warehouse
126,2000.8194243879602,3293.4473868705995,368.10644717602,3133.6190134677995,0.0,0.0,7753.9772915865005,6800.593088738401,2777.81897750974,26735.196912088,390.9739352532,3169.8658979173997,49566.652806030004,13538.40109684,4225.9794172164,12242.20868739
127,1850.9122101934204,3068.1786752734,2308.6718772509,5055.095759565999,1738.6396800462899,0.0,10896.87157767,5693.2182446832,2566.74735520039,24300.577925184,375.447556116,4321.44707756564,41783.96576052,12629.85306172,3973.3787976516,11551.939413030002
128,1869.5031219282,2944.6160714147995,2913.7828041651005,3699.6759648916996,1671.9444633523801,0.0,10624.456710328499,4129.6602247656,2734.18432509085,20959.882013783998,307.6998702432,2291.203857706896,37675.098806309994,11230.0808518,3620.5467175008002,10782.660784491
129,1671.49089701982,2781.4856316876,2696.2947637864,1444.4471496644999,1186.69052678799,0.0,9406.465607331002,3220.5583367496006,2388.3766419795397,18084.575875176,249.61317385439997,1203.325708245364,30275.685660180003,9061.788975840002,2963.832286104,9148.249521018
130,1436.65758238752,2622.087420313,2382.5863452909,568.9327158927,468.020022174348,0.0,8448.628983327,2558.7967004208,1688.36503963609,14930.664800404798,195.72243463680002,662.4599561209521,23059.3031913,6894.007381279999,2527.5732283764,7157.340413703
131,1019.72537817684,2510.433351265,2101.5642245164,443.1853085822999,55.377074815229996,0.0,8013.682808527499,1818.0700030248001,1064.37653976012,11831.8419477464,148.61002290719998,409.7261872987801,18837.554026911,5515.83494562,2146.6554233616002,5393.40449346
132,636.9597327768599,2422.6945581226,1356.0309914333002,441.0200092802,0.0,0.0,7918.650227884501,1323.85959405168,522.8188097402281,9322.305496482399,99.82116279684,385.62502650698406,16658.106180717,4787.475185012,1868.9513491476,4219.231755600001
133,644.6103351901199,2371.2448535756,1153.16861663647,334.51698636782,0.0,0.0,7831.554659019001,1492.9448056689598,427.545618217738,9062.6655898008,63.68793996972,138.968943423024,14894.541057348,4236.471991024,1739.2735680984001,3241.23685299
134,763.48240312914,2281.1726827506,1174.9319741647598,213.56382401936995,0.0,0.0,7749.6536259674995,1440.80418839448,583.43937832915,8767.588187826399,59.73443984651999,94.14292677514561,14519.207552769,4094.2372594959998,1670.9942096208001,2808.960754392
135,931.6041433758601,2245.3712760597996,1615.7109090521,167.88508879980998,0.0,0.0,4755.819413943,1660.6538645810401,818.1417818731201,8680.8299609496,89.14052819616,86.33357157893161,15210.818276567998,4277.256587524,1677.3266214431999,2866.4742021300003
136,1139.24188853976,2373.3020786944003,2524.7111338267005,332.18263126388,0.0,0.0,4867.69745091825,2376.8211792864,1285.6013155160501,10122.864647112,138.8228620824,189.9667506425788,15477.186373751998,4396.680556064,1955.606639904,4126.371069456
137,1142.6855748676203,2435.6560417299997,2195.3858224403,535.8117367286,0.0,0.0,4965.7806057015,2359.6626774336,1291.02221244029,11910.801719987998,163.9736147424,927.173692223724,15866.351680893,4577.0093669279995,2125.2499879644,4271.6005946370005
138,1168.5002535153003,2401.5679889924,2298.7281595824,912.5001414099999,387.99803839664696,0.0,5973.554969694,2573.6971963416004,1586.82861501842,13302.111876296,237.40599441120003,1837.8240269581281,20590.922943927,5914.528367655999,2395.2104304588,4903.69653081
139,1462.6105322748601,2484.150685862,2600.4474005286,1705.2317312144999,1047.5037421480802,0.0,6314.46581259,3261.335842296,2044.99594114063,16047.608288184001,307.7872368636,2454.15696101378,23530.56902958,6731.32376148,2743.4356489584,7595.615511351
140,1628.84255322216,2898.395539997,2906.7249258166003,2905.6744122437,1528.56240441534,0.0,6897.6900966285,3866.6625736872006,2420.6351466723204,18269.046742328,368.81500784639996,2928.291778210392,22659.53408781,6514.571445479999,2990.9523517127996,6691.173970617
141,1833.55023137706,3007.914454755,3034.1407992679,3211.139350442,1700.5115746760398,0.0,5665.90583686725,0.0,2560.8799747935004,0.0,385.65895001760003,3111.9988555334803,23395.90819965,6683.349346839999,2814.1535021328,9160.115879105999
142,1955.68382944338,3180.314390021,3151.5613784886004,0.0,0.0,0.0,4822.556498691751,0.0,2748.52114137626,0.0,409.07823136080003,0.0,0.0,0.0,0.0,7554.196610415
143,2031.6943423737,3200.4314405282,3314.8611357540003,0.0,0.0,0.0,6100.7800764104995,0.0,2925.95898012095,0.0,422.67087220080003,0.0,0.0,0.0,0.0,9945.904359888
144,2283.84848495466,3353.757205249,671.7534757476201,0.0,0.0,0.0,4942.182198926701,0.0,3512.13044320613,4.488738823364001,447.40955841,0.0,0.0,0.0,0.0,8857.202404581
145,0.0,3550.6639669697997,580.5015670385401,0.0,0.0,0.0,6241.183812747,0.0,0.0,8.5872392439216,479.94973947360006,0.0,0.0,0.0,0.0,11923.31340405
146,0.0,3555.9168738149997,530.19043498932,13.162173200649997,0.0,0.0,5001.5124205721995,3.2706025316160003,0.0,17.575477761840002,487.0186119228,0.0,0.0,0.0,305.76225545568,10514.207725137
147,0.0,3416.4184164754,499.05641802569005,24.729459839296,0.0,0.0,6302.915342217,17.525086397616004,0.0,30.225980231351997,472.9281384912,0.0,0.0,0.0,302.2596481755601,12699.65760732
148,0.0,3393.7655749614,479.47214061838,40.298328765778,20.1938123603328,0.0,5059.28276969895,22.331408401176002,0.0,37.280101736224005,476.6290916712,0.0,0.0,0.0,201.54474733212,10709.53236117
149,2355.58972860762,3473.1816743438003,473.18194705852005,38.517023059619994,11.545513160603099,0.0,6360.227996499,37.84738400234399,3688.88308322671,82.688312068008,475.4349302724,0.0,0.0,0.0,299.78592094656005,13017.479200290001
150,2230.45422004902,3135.3410381363997,463.91337520059005,2551.7005344738,0.0,0.0,5110.1723379564,36.443608476744004,3190.75125319822,103.068099032344,462.8706839316,4431.00370928556,0.0,0.0,4819.433643936,11037.284069598001
151,1986.8755621379403,4798.4577746898,2768.6725232796002,5273.030259165999,2280.4643658841796,0.0,6429.817687176001,46.224438496656,3006.32978187686,84.30070438959999,448.1646675984,5490.466779441601,0.0,0.0,4496.86533357,17517.82027761
152,1918.6808283258001,3846.8661761825992,3231.4558780742004,3873.8493351946995,2069.1654804225295,0.0,4911.54934942035,44.695958755056004,3033.26443687129,123.169710822216,357.4010899728,4641.9495321513605,38904.3161406,10725.68892372,4104.6836042196,16218.8510571
153,1771.1217499092002,3489.1311491248,2949.9951408823,2307.306347165,1511.45994263586,0.0,6047.362782571499,59.01511168644,2611.6900256936997,156.29814467672,302.7429738144,4038.1805398818396,27764.972934960002,7827.06462988,3429.44955027,13717.57925457
154,1503.3408537449402,3357.606760224,2689.2885532247,1297.0276772195998,724.0085159890799,0.0,4780.7438632843505,33.142421146463995,1834.7108443369498,102.38874628475199,250.1224426572,3318.6557698390798,19756.984719027,5561.5645441159995,2817.7755363108,10680.939101349
155,1233.88745768838,3302.9340477842,2497.4094814472996,1202.8709911821,354.510743635734,0.0,5908.329614772,0.0,1411.43713758353,95.80361412075999,227.9580203292,2961.99531963456,16789.299055116,4633.30530532,2526.2849596968,8896.181292648002
156,1087.62349776696,3276.6672134232,2406.8818324390004,1239.3639050767,167.094424168665,0.0,4718.066014396801,0.0,1131.43487345204,81.348171446832,212.8218943044,3216.4161757367206,13170.506683667998,3569.8997399279997,2334.1289528952007,8367.205637808
157,1051.08892347798,3260.729235901,2312.2145524058,1238.0466500451998,34.3819334383728,0.0,5898.6207464535,0.0,1049.83379868749,60.11009093327199,171.53909043000002,3124.1671571206803,13438.712269661999,3609.945460516,2196.4122919080005,7899.010936038001
158,1157.22607133082,3235.1341067435997,2321.9705170732004,1580.1908148341997,100.15156061148001,0.0,4748.0114393829,0.0,1277.4516078153601,53.205623343663994,173.47833798599999,3103.0729771624,13905.766731477,3749.6882064039996,2161.9655343684,7624.7951734260005
159,1285.5944491422001,2405.9107391142,2443.2263471364,1930.7966790274997,256.067622018096,0.0,5925.107105541,0.0,1525.3836849253003,65.32860867256801,205.68138551879997,3284.0673986731604,13968.135679116,3784.3212960999995,2217.859263198,7811.844798483
160,1299.02043326232,2458.125352916,2539.7839893664,2199.6429705089995,353.351539976526,0.0,4773.36306004155,0.0,1621.23907717658,61.824425977527994,213.0739062276,3417.9480032742003,14284.607046125999,3913.5516209159996,2236.0073912496,5672.14289793
161,1256.346545388,2474.2808996495996,2467.5102354742003,2550.4974170011997,288.47422605989397,0.0,6297.082572280499,0.0,1403.8477048484901,110.75863701777598,209.0036531184,3561.1478792172798,18805.539315234,5165.690571412,2233.3194432287996,5266.310136741
162,1133.3567303759403,2678.1291930567995,2400.0369628074,0.0,0.0,0.0,5135.718548428651,0.0,1428.09595308006,118.31075803040001,262.293247758,0.0,20560.706391882,5678.77352714,2557.3306138524003,7406.232308154
163,1158.12413241408,2714.5518857889997,2480.3960233066005,0.0,0.0,0.0,6449.430041788501,0.0,1595.9253264564402,198.72758793992,290.237740242,0.0,0.0,0.0,2798.2068335424005,5931.30303324
164,1132.1240173624801,2983.0164916353997,2407.1531049181003,0.0,0.0,0.0,5181.07172729445,0.0,1476.54733501541,180.81016566719998,274.4301545088,0.0,0.0,0.0,2722.3989397416003,7914.608015859
165,1072.8685323808202,3013.8980276318,2210.8947650832,0.0,0.0,0.0,6495.4464037515,3.2036834857608,1368.3910362226,309.62167576343995,258.5131740372,0.0,0.0,0.0,2368.6532918352004,5799.840188841
166,1126.30846291098,3113.7192403562,2207.9285700227,0.0,0.0,0.0,5219.2499594976,17.522827924056003,1485.50474766618,274.16688302567997,269.1502357944,0.0,0.0,0.0,0.0,7484.044317849
167,1306.4741064788402,3151.2216756927996,2378.0194930226003,0.0,0.0,0.0,6539.7149478764995,24.864653279424,1795.92850085087,410.06767196216,296.8010944704,0.0,0.0,0.0,0.0,5628.420675378
168,1583.2238610348,3185.3073543744003,567.1185635872401,9.332298245374998,0.0,0.0,5185.9404823239,26.556572534856006,2268.90465642231,352.23242076279996,303.3312054444,0.0,0.0,0.0,0.0,7628.154466769999
169,0.0,3218.5800376252,485.41884866552,35.750855827637,0.0,0.0,6450.3686137995,23.391840845688,0.0,487.5862221253599,302.4020685876,0.0,0.0,0.0,0.0,5795.874009315
170,0.0,3249.4977947144002,433.24232661787,36.870969820563005,0.0,0.0,5155.21340357985,18.432986821872,0.0,393.28505609719997,288.1135794528,0.0,0.0,0.0,0.0,7533.9553711319995
171,0.0,3285.1942237832004,399.27125623980004,50.99377768934999,0.0,0.0,6449.513860939501,29.765856295896004,0.0,547.1367349050399,297.8320928088,0.0,0.0,0.0,0.0,5583.7788192180005
172,0.0,3257.1318793622,382.53592440602006,43.44443221185,0.0,0.0,7288.993107279,23.428630628088005,0.0,456.23563210392,301.5287669964,0.0,0.0,0.0,0.0,7471.977337044001
173,1616.4506009461204,3277.1886725326,372.59823149388,60.50757799893999,0.0,0.0,11369.037400578,23.965670047872,2356.6359698362103,628.8472479120799,297.8457744744,0.0,0.0,0.0,0.0,5650.901459793
174,1526.4267064585201,2910.424159272,364.41980649298,50.16176897466999,0.0,0.0,9128.6779223835,32.03667102552,1926.11364040026,542.206532328,293.9818098132,0.0,38660.97024687,10821.682881079998,4086.514171224,7510.5432698310005
175,1242.8514728468401,2874.6964278235996,1814.2771510444,68.15826295134998,0.8188110643958699,0.0,7776.6239995470005,7.775192623228801,1673.7655008534603,590.7744073476,275.1781499136,0.0,29242.922997690002,8449.052396520001,3724.7160486096,5657.095740285
176,1221.96538450932,2795.238166449,2076.838866991,53.71926067861,0.0,0.0,7341.0814309365,0.0,1786.24624089698,454.75512109439995,207.69212939279998,0.0,24892.93261848,7181.770973119999,3314.2372853760003,7458.358001283001
177,1180.64327361648,2758.8903582475996,1611.8926110945001,63.73148351191999,0.0,0.0,7067.1138956145005,0.0,1393.71911917075,523.55790478784,158.693067252,0.0,19985.39761365,5728.2845780239995,2991.2805079199998,5287.959658251
178,823.83943355034,2721.7207155836,706.58252995295,41.40484867636,0.0,0.0,6900.9176037555,0.0,669.282678510059,320.73709019295995,115.22275914347998,0.0,17971.570992771,5122.758666444,2341.2483314172005,6043.321052901
179,650.88949795752,2696.8450604124,676.12133899527,38.428051471485,0.0,0.0,6751.398920642999,0.0,386.001332246125,206.83919925119997,98.98307521379999,0.0,15070.641260310002,4300.851613868,2154.344507532,3943.644727734
180,501.30889625328007,2672.1771843194,709.45507923199,34.58237249606399,0.0,0.0,6584.4788607,0.0,258.656247159892,45.570857327279995,97.6809234744,0.0,13610.036180366998,3861.52966338,1922.5191916404,4679.823992067
181,648.22524983766,2682.8773565724,1105.70311578482,37.964992870301,0.0,0.0,6463.543330647,0.0,409.4695969531561,9.151695478793599,91.29888486876001,0.0,12874.875209475,3637.9145169079998,1962.4066331688,3440.557409211
182,841.7429494777201,2691.2636957508,1445.6803235903,39.79088340297199,0.0,0.0,6359.177533176,0.0,651.48119547485,21.583198661472,104.69701633392,0.0,12055.404233375999,3409.65296674,1984.3895372544,4788.6281582579995
183,954.67384128666,2674.4905658872,1888.4161907681,46.69260069334999,0.0,0.0,6232.137238138501,0.0,825.4175253826901,0.0,127.60523451239999,0.0,11875.002522501,3333.277392144,1988.6051900412003,3690.0242794620003
184,946.2413993757601,2699.8861085592002,2083.8054828409,45.464951463199995,0.0,0.0,6189.15257064,0.0,929.91240961852,20.592914675575997,135.85922482680002,0.0,13657.493521719,3841.2275292879995,2014.1165245427999,5208.196962897
185,899.3769565021199,2787.6203866162,1886.5468916083998,58.07978069372,0.0,0.0,6157.8300461535,0.0,826.4388366412301,100.30660660223201,138.2526985152,0.0,15059.350534152001,4295.995123448,2322.5682949092,4167.744898887
186,790.26390043818,2990.5515415267996,1829.9344901131003,50.09552573715,0.0,0.0,4887.14043677535,0.0,697.3669582599949,116.22002591297598,165.14436239040003,0.0,13018.46146683,3783.9798198439994,2470.1049818028,5694.839949186
187,809.7622246608599,3016.0562702486,2020.601481885,65.81352729397999,0.0,0.0,5148.60659384175,0.0,758.91759283161,156.04177620535998,173.6543835948,0.0,13223.775511749,3873.708406464,2569.7689097544003,4399.9987671
188,836.4388241751001,3221.0324913204004,2287.4971573111,58.58650368547999,0.0,0.0,5986.1584281915,0.0,929.9272445778001,174.15671358608,198.04834581720002,0.0,14455.22503692,4186.540220332,2662.0069393836,6040.4537834190005
189,1039.0785975111,3242.9363444345995,2126.5751489486,77.51098747811,0.0,0.0,4945.34650545585,0.0,1006.21131253036,276.00878767264,207.15523326719997,0.0,0.0,0.0,2225.5810177464,4665.350575917
190,1165.9732354278,3336.7135952274,2306.8193625848,67.71121048751999,0.0,0.0,4454.59371895395,0.0,1195.01833462387,385.42857898688,227.0366576472,0.0,0.0,0.0,0.0,6335.884612107
191,1157.06408308356,3360.3169849026,2004.2932855841002,87.7499490354,0.0,0.0,5715.8955556911,0.0,1360.68870920853,321.8445772516,234.3185188884,0.0,0.0,0.0,0.0,4838.000943861
192,1315.3353211204203,3376.8808941444004,618.59888260464,63.43052121652999,0.0,0.0,4638.217592437651,0.0,1770.14644784904,439.00634619503995,232.5623939736,0.0,0.0,0.0,0.0,6391.726652574001
193,0.0,3396.9770279665995,495.32318099747005,81.28670516458999,0.0,0.0,5856.448417735499,0.0,0.0,352.20620172343996,228.74108272800004,0.0,0.0,0.0,0.0,4782.0992372010005
194,0.0,3422.712545109,415.82004077866003,65.87920937024,0.0,0.0,4725.5497399656,0.0,0.0,466.7269936584,228.5111292696,0.0,0.0,0.0,0.0,6280.114311882
195,0.0,3456.0912050665997,371.38446094267,90.05540048577998,0.0,0.0,5940.099200119501,0.0,0.0,425.1388482336,254.75578075920004,0.0,0.0,0.0,0.0,4885.434770256
196,0.0,3310.7994936548,359.19739617398,84.70469133493998,0.0,0.0,6631.900145383501,0.0,0.0,670.2050541146399,311.7526475472,0.0,0.0,0.0,0.0,7152.1093837260005
197,1741.7441451174602,6081.259192186,362.67314505324003,108.27987285998,0.0,0.0,10560.477625893,0.0,2592.68471001489,638.9598779308799,319.325916888,0.0,0.0,0.0,0.0,5890.636531422
198,1567.1389669259402,3961.2520997737997,341.84046000713005,4865.765480931999,0.0,0.0,8284.8057494085,7710.8177648376,1999.4841943379,32511.668324432,295.8325885296,5792.86720511532,30558.43301784,8450.58645608,3692.4732989640006,10953.598367718001
199,1303.8806529499202,3590.1555478314003,1773.6210697848999,3626.4377432221995,684.0223854884699,0.0,7144.565760130499,4933.953988068,1591.06684882147,22163.541060976,258.2777991648,5278.11594407988,23841.605484809996,6800.8764696399985,3329.1162714528,8824.950823041
200,1254.91494429702,3419.6093615622003,2060.1161308105,1887.6488917560998,455.353441331334,0.0,6801.3267420735,3194.0626734743996,1643.4170213087102,17164.925203544,185.5742796648,2745.995168565836,19966.187606178,5736.183554488,2896.8740577252,7622.174840219999
201,1278.49960220454,3327.8339092727997,2060.6145907907,1594.0040931494,372.829984974468,0.0,6466.2360976395,2645.3329991592,1699.07716648523,15777.640021143998,180.3472470252,2014.835551907376,13671.98913531,3840.95914972,2553.319941858,6717.639264264
202,1266.9599915206202,3227.7287823607994,2226.7209396852,1505.7890513439,163.729862468949,0.0,6138.466728439501,2311.2840002112,1394.9082387449403,14159.38696966,184.74773155199998,1677.099006606672,10793.956626359999,2826.7997134119996,2396.2438916928,6258.082976109
203,1025.97630299292,3135.9620783157998,2281.2132545608,1353.2582010095998,13.953407310729599,0.0,5780.804525583751,1774.9929451799999,1075.8736561846401,12311.5756927904,174.942342174,1322.790605230952,7689.660383637,1621.3533994119998,2210.2254298188,5813.348812425
204,794.06198027988,3039.3321359364004,2079.3687730942,1340.2489180450998,0.0,0.0,5494.831183202401,1574.82631173,800.7973362836,11277.1894826552,147.9141874464,1367.802206663068,6279.463468896,962.0677644919999,2091.5666707608,5402.666245491
205,852.1584572601001,3005.7784016216,2040.3917143981002,1163.6560107240998,0.0,0.0,5335.24708908945,1788.136018284,802.5750165372201,11354.797442258397,137.1962924496,853.376551072012,5835.1940477339995,679.206270316,2037.2766507036001,4887.544392332999
206,974.8743246033001,2950.704718849,1931.1999667394,1088.4120001582,0.0,0.0,5292.8550279306,1700.5433401488,970.8757810429499,10842.314673436798,128.7751730244,688.266454573852,5591.2830179249995,637.653766092,1971.0591265008,4732.426780056
